"tau_k","epsilon","seed","out_S1","alpha_S1","out_S2","alpha_S2","out_S3","alpha_S3","out_S4","alpha_S4","out_S5","alpha_S5","out_S6","alpha_S6","out_S7","alpha_S7","out_S8","alpha_S8","out_S9","alpha_S9","gini_g1_S5","gini_g1_S8","fwd_vs_myo_P","fwd_vs_myo_PG","fwd_vs_myo_PS","signal_myo","signal_fwd","seed_myo","seed_fwd","optimal_vs_naive"
5,0.4,45,89.864105953441,NA,110.733287578328,0.5,106.668905951033,0.5,112.782794940693,0.5,154.178414097047,0.5,110.847086558621,0.5,112.133950942484,0.5,141.322015976831,0.5,112.087704111534,0.5,0.653333333333333,0.604444444444444,-0.648843998209287,-12.8563981202155,1.24061755291255,41.3956191563534,29.1880650343472,-1.93570838207197,-0.0462468309501247,34.6531100257978
5,0.4,46,85.4145833415256,NA,109.744181978041,0.5,107.167033356018,0.5,111.671546084583,0.5,111.872250967879,0.5,111.171650658084,0.5,110.834380317592,0.5,111.514217253251,0.5,111.393217659882,0.5,0.238918918918919,0.222105263157895,-0.837165766990807,-0.358033714627311,0.221567001797766,0.200704883295487,0.679836935658983,-0.499895426499293,0.55883734228928,4.34718389723341
5,0.4,47,81.1892117137457,NA,106.56683993548,0.5,104.810359163461,0.5,107.645106856803,0.5,108.417233850097,0.5,106.886457331295,0.5,108.175625060284,0.5,107.851956015083,0.5,106.245346743156,0.5,0.110909090909091,0.0924444444444446,0.530518203480796,-0.565277835013603,-0.641110588139398,0.772126993293952,-0.323669045200447,-0.758649525507494,-1.93027831712769,3.04159685162263
5,0.4,48,86.5080650286883,NA,110.814730010202,0.5,107.288014228784,0.5,111.232595924908,0.5,113.588016983187,0.5,110.495778157325,0.5,112.614247307338,0.5,112.611379594108,0.5,111.46252032653,0.5,0.148292682926829,0.117209302325581,1.38165138242928,-0.976637389078732,0.966742169204764,2.35542105827884,-0.002867713229179,-0.736817767583162,-1.15172698080768,5.32336536532405
5,0.4,49,85.4813286992015,NA,109.52480767664,0.5,106.391918464698,0.5,112.550118296322,0.5,113.000618109809,0.5,111.021831125017,0.5,113.169146454948,0.5,112.917994591812,0.5,111.685210881253,0.5,0.167,0.166,0.619028158626634,-0.0826235179963959,0.663379756235827,0.450499813487085,-0.251151863135945,-1.52828717130487,-1.48393557369567,6.52607612711404
5,0.4,50,80.8567388007878,NA,101.729166971134,0.5,97.0729694814537,0.5,102.973649735273,0.5,103.561514406092,0.5,103.088000262095,0.5,102.952418691853,0.5,103.925944326991,0.5,103.009198428043,0.5,0.103636363636364,0.103636363636364,-0.0212310434201584,0.364429920898999,-0.0788018340523564,0.587864670819243,0.973525635138401,0.114350526821809,0.0567797361896112,6.85297484553763
20,0.4,1,84.0812033176961,NA,108.738200383692,0.5,106.027843141543,0.5,109.737332742471,0.5,109.252614293359,0.5,109.099626087866,0.5,109.071645709111,0.5,108.453663294225,0.5,109.254979385688,0.5,0.088888888888889,0.088888888888889,-0.665687033360399,-0.798950999133552,0.155353297822089,-0.484718449112535,-0.617982414885688,-0.637706654605154,0.183333676577334,2.4258201526825
20,0.4,2,89.8205690934302,NA,115.189709357578,0.5,112.923976579115,0.5,115.349859232918,0.5,115.685242240388,0.5,116.153609194348,0.5,116.216308881082,0.5,115.841226723848,0.5,116.180273437715,0.5,0.117209302325581,0.103636363636364,0.866449648164547,0.15598448345969,0.0266642433672075,0.335383007470156,-0.375082157234701,0.803749961430512,-0.0360354433668277,2.91725014473212
20,0.4,3,81.1587860555926,NA,101.886854633085,0.5,95.7205013083778,0.5,102.916477015661,0.5,102.414302632601,0.5,101.92307835962,0.5,102.721154621848,0.5,102.681080856416,0.5,101.682217436425,0.5,0.103636363636364,0.116363636363636,-0.195322393812901,0.266778223814924,-0.240860923195328,-0.502174383060222,-0.0400737654323962,-0.99339865604118,-1.03893718542361,6.96057954803798
20,0.4,4,92.8430195402,NA,119.625988578706,0.5,119.87041747088,0.5,119.126998339969,0.5,119.825980015992,0.5,120.219209753001,0.5,119.149991989974,0.5,119.107527268768,0.5,119.62324924337,0.5,0.103636363636364,0.103636363636364,0.0229936500053469,-0.718452747224433,-0.595960509630729,0.698981676022868,-0.0424647212069118,1.09221141303213,0.473257253396056,-0.762890202112914
20,0.4,5,88.7041135393562,NA,110.928470386738,0.5,108.876718051309,0.5,112.630808820551,0.5,112.434365319605,0.5,113.018118734898,0.5,112.159200340144,0.5,113.218864621819,0.5,112.201044789445,0.5,0.15,0.12952380952381,-0.471608480406928,0.784499302213916,-0.817073945453544,-0.196443500945463,1.05966428167538,0.387309914347696,0.041844449301081,4.34214657051017
20,0.4,6,97.88236553037,NA,125.199599682909,0.5,125.683288946757,0.5,127.793705063129,0.5,126.039360958661,0.5,126.274239016968,0.5,126.834921240201,0.5,126.945908713727,0.5,126.600892882581,0.5,0.12952380952381,0.12952380952381,-0.958783822927657,0.906547755065617,0.326653865612656,-1.75434410446765,0.110987473525626,-1.519466046161,-0.234028357620687,1.26261976696986
20,0.4,7,86.0186323436976,NA,114.212123147294,0.5,113.203134432568,0.5,117.065752171372,0.5,116.9358793295,0.5,116.227735260135,0.5,116.814444368788,0.5,117.332603142606,0.5,117.491923247727,0.5,0.088888888888889,0.088888888888889,-0.251307802583895,0.396723813106306,1.2641879875921,-0.129872841872057,0.518158773818143,-0.838016911236764,0.677478878939226,4.12946871003835
20,0.4,8,82.4558292688787,NA,107.316931810719,0.5,105.806690194171,0.5,107.618338853762,0.5,107.740289247286,0.5,106.483537275938,0.5,107.546789571034,0.5,107.255736759477,0.5,107.029557918841,0.5,0.0730434782608695,0.088888888888889,-0.071549282728256,-0.484552487809566,0.546020642902775,0.121950393524315,-0.291052811556995,-1.13480157782359,-0.517231652192564,1.44904656530542
20,0.4,9,83.4496976828367,NA,110.412934952637,0.5,107.236177792057,0.5,113.638155186876,0.5,114.187188858277,0.5,111.835208340414,0.5,113.476235132362,0.5,112.497109954325,0.5,114.156330523625,0.5,0.117209302325581,0.103636363636364,-0.161920054513459,-1.69007890395254,2.32112218321069,0.549033671401659,-0.979125178037421,-1.80294684646161,0.68009539126254,5.26093216226816
20,0.4,10,75.1566348224014,NA,98.6344050719202,0.5,95.3671017370569,0.5,99.0121007890956,0.5,98.6730784605763,0.5,98.8380898767211,0.5,98.3290019742351,0.5,99.275301942396,0.5,99.1040482047514,0.5,0.0561702127659576,0.0730434782608695,-0.683098814860415,0.602223481819664,0.26595832803028,-0.339022328519263,0.946299968160815,-0.17401091237447,0.775046230516224,3.90820020533901
20,0.4,11,73.1946339689589,NA,95.5396906285854,0.5,90.2651590891734,0.5,95.2246849552561,0.5,95.0493789503129,0.5,94.8043118781679,0.5,95.0374432572268,0.5,94.600094567755,0.5,94.2593915019059,0.5,0.0756521739130434,0.0756521739130434,-0.187241698029254,-0.449284382557948,-0.544920376261956,-0.175306004943167,-0.437348689471861,-0.4203730770882,-0.778051755320902,4.33493547858156
20,0.4,12,80.4573164028082,NA,103.602075581286,0.5,100.329958309023,0.5,104.820924878752,0.5,106.371999324846,0.5,104.40944211755,0.5,105.055847494016,0.5,104.969064643454,0.5,104.765353723081,0.5,0.088888888888889,0.0730434782608695,0.234922615263955,-1.40293468139197,0.355911605530622,1.55107444609361,-0.0867828505623152,-0.411482761202009,-0.290493770935342,4.63910633443045
20,0.4,13,84.248723706207,NA,108.113977221369,0.5,105.017919129597,0.5,109.252013339008,0.5,109.763734462098,0.5,108.690580002191,0.5,109.58862543905,0.5,109.576695586641,0.5,109.277471722787,0.5,0.131162790697674,0.126511627906977,0.336612100041791,-0.187038875457134,0.586891720596782,0.511721123089529,-0.0119298524093949,-0.561433336817771,-0.31115371626278,4.55877645704344
20,0.4,14,85.349680600568,NA,112.142878134599,0.5,107.913081955061,0.5,111.857091180678,0.5,110.901759063114,0.5,112.242623780507,0.5,112.047153060525,0.5,112.853111766818,0.5,111.856938754178,0.5,0.0924444444444446,0.0561702127659576,0.190061879847491,1.9513527037041,-0.385685026328318,-0.955332117563472,0.80595870629314,0.385532599829006,-0.190214306346803,4.94002981175751
20,0.4,15,98.4108470871269,NA,120.13695660343,0.5,116.955500522771,0.5,120.840212984527,0.5,119.567188010063,0.5,120.742839548839,0.5,120.333206548344,0.5,118.799951445637,0.5,120.673964110815,0.5,0.117209302325581,0.117209302325581,-0.507006436182522,-0.767236564425531,-0.0688754380245342,-1.27302497446431,-1.53325510270732,-0.0973734356877145,0.340757562470273,1.84445092286613
20,0.4,16,89.5004159315506,NA,113.532735108559,0.5,108.910670424132,0.5,113.9807798147,0.5,114.105564055858,0.5,113.524975830508,0.5,113.371855819384,0.5,113.658031170219,0.5,114.082761277987,0.5,0.148292682926829,0.136190476190476,-0.608923995315251,-0.447532885639021,0.557785447479645,0.124784241158594,0.286175350834824,-0.455803984192045,0.710905458602852,4.74736074608767
20,0.4,17,82.6229108805348,NA,109.20040405434,0.5,104.325698034229,0.5,109.754266638165,0.5,109.676911690288,0.5,109.662811131478,0.5,109.53250741367,0.5,110.15100094593,0.5,109.034025681804,0.5,0.0730434782608695,0.0730434782608695,-0.221759224495472,0.474089255641886,-0.628785449673558,-0.0773549478772395,0.618493532260118,-0.0914555066872396,-0.498481731865326,5.82530291170117
20,0.4,18,82.533724462504,NA,105.312644026852,0.5,103.483834392225,0.5,107.072939370181,0.5,106.598545195065,0.5,106.809268539745,0.5,106.760251981065,0.5,106.746313679267,0.5,108.246148378534,0.5,0.0730434782608695,0.0730434782608695,-0.312687389115993,0.147768484202075,1.43687983878827,-0.474394175116203,-0.0139383017981345,-0.26367083043607,1.4858963974682,3.26247928704198
20,0.4,19,94.2616411954613,NA,116.22038367083,0.5,112.807546922651,0.5,117.264076149972,0.5,117.117867979286,0.5,117.03003970956,0.5,118.097656494848,0.5,117.336250950946,0.5,117.590755660579,0.5,0.140487804878049,0.12952380952381,0.833580344875898,0.218382971659764,0.560715951019105,-0.146208170685981,-0.761405543902114,-0.23403644041224,-0.506900834269032,4.5287040282947
20,0.4,20,80.7741269739024,NA,105.16400604117,0.5,102.797186801679,0.5,106.779506359398,0.5,107.959575039993,0.5,106.705857733965,0.5,106.377254026435,0.5,106.871404304839,0.5,105.135628224075,0.5,0.103636363636364,0.088888888888889,-0.402252332962632,-1.08817073515321,-1.57022950988983,1.18006868059497,0.49415027840439,-0.0736486254325399,-1.24162580235974,4.07421750316011
20,0.4,21,93.4974728559607,NA,117.189477356256,0.5,114.7412466869,0.5,120.023421660183,0.5,120.978092091028,0.5,119.105234578671,0.5,118.632893493798,0.5,120.526756402518,0.5,119.572910887967,0.5,0.140487804878049,0.12952380952381,-1.39052816638545,-0.451335688509957,0.467676309296138,0.954670430845326,1.89386290872082,-0.918187081511846,0.940017394169743,5.78550971561805
20,0.4,22,82.8218926527541,NA,107.269916646462,0.5,109.058747357589,0.5,109.796327188287,0.5,110.722962275885,0.5,109.182181905081,0.5,110.136399343812,0.5,111.664280310616,0.5,108.325178100484,0.5,0.103636363636364,0.088888888888889,0.340072155525007,0.941318034731012,-0.857003804596957,0.92663508759891,1.52788096680491,-0.614145283205602,-1.81122124332757,2.60553295302751
20,0.4,23,93.9945367866301,NA,119.605063535032,0.5,119.272512531614,0.5,120.993542077363,0.5,121.747749629632,0.5,120.947836692827,0.5,120.172332148497,0.5,122.770412913663,0.5,120.367462963308,0.5,0.103636363636364,0.088888888888889,-0.82120992886513,1.02266328403023,-0.580373729518641,0.754207552269833,2.59808076516519,-0.0457053845354807,0.195130814811009,3.49790038204864
20,0.4,24,83.1826182416355,NA,104.594238403256,0.5,100.991190981183,0.5,105.677522263657,0.5,105.479811621116,0.5,105.75442569908,0.5,105.634568756097,0.5,105.515147104792,0.5,104.811449101846,0.5,0.0951111111111111,0.0756521739130434,-0.0429535075600427,0.0353354836761781,-0.942976597233738,-0.19771064254094,-0.119421651304719,0.07690343542275,-0.823119654250945,4.52395612360954
20,0.4,25,78.1434259381901,NA,102.563685436741,0.5,99.105565549837,0.5,103.204154232318,0.5,102.60933152549,0.5,102.100084161746,0.5,102.411995599991,0.5,102.667757461538,0.5,100.555055804721,0.5,0.0383333333333333,0.0561702127659576,-0.792158632326363,0.0584259360481241,-1.54502835702526,-0.594822706827571,0.255761861546915,-1.10407007057154,-1.85693979527043,3.5621919117014
20,0.4,26,92.4304569875215,NA,118.134101900894,0.5,119.206670892732,0.499999999999999,120.228561509919,0.5,120.696563143882,0.5,120.277592703358,0.5,119.637750646052,0.5,119.574960636648,0.5,119.186285634184,0.5,0.159,0.117209302325581,-0.590810863867262,-1.12160250723414,-1.09130706917433,0.468001633963226,-0.0627900094036562,0.0490311934393759,-0.451465011867697,0.368289743916336
20,0.4,27,83.8537545362297,NA,105.626691646431,0.5,104.405111205442,0.5,106.785475568623,0.5,107.564160170135,0.5,107.320577509978,0.5,107.624926655239,0.5,107.496040008139,0.5,107.667685950058,0.5,0.12952380952381,0.103636363636364,0.839451086616037,-0.0681201619958358,0.347108440080405,0.778684601512381,-0.128886647099492,0.53510194135508,0.0427592948194473,3.09092880269711
20,0.4,28,83.2653321851345,NA,106.678684115655,0.5,104.465556162108,0.5,108.024308013887,0.5,108.384814394683,0.5,106.980706522733,0.5,107.952992729261,0.5,108.469771041048,0.5,106.7523507733,0.5,0.122790697674419,0.108181818181818,-0.0713152846256975,0.0849566463648017,-0.228355749433092,0.360506380796693,0.516778311787192,-1.04360149115404,-1.20064195596143,4.00421487894002
20,0.4,29,81.536997376275,NA,108.329349151163,0.5,108.177847539143,0.499999999999999,110.093254036269,0.5,108.466979470161,0.5,109.463074120512,0.5,109.670303662909,0.5,109.169753133033,0.5,111.188142059506,0.5,0.088888888888889,0.0730434782608695,-0.422950373360067,0.702773662871209,1.72506793899392,-1.62627456610733,-0.500550529876051,-0.630179915756585,1.5178383965974,0.991905593889683
20,0.4,30,79.0113806792586,NA,101.382714159243,0.5,97.623877678008,0.5,103.547822926609,0.5,103.869179315757,0.5,103.68887976519,0.5,103.56472519971,0.5,103.569997654944,0.5,103.241144443453,0.5,0.136190476190476,0.12952380952381,0.0169022731009676,-0.299181660813048,-0.447735321736815,0.321356389147482,0.00527245523346664,0.141056838580994,-0.323580756256789,5.94611997693551
20,0.4,31,79.5604690629828,NA,102.157097948738,0.5,97.0078554513978,0.5,102.60045470217,0.5,102.441012814612,0.5,101.859903835953,0.5,103.03143229698,0.5,102.631714475307,0.5,102.415920616591,0.5,0.103636363636364,0.096888888888889,0.430977594810415,0.190701660695296,0.55601678063789,-0.15944188755789,-0.399717821673008,-0.740550866216239,-0.615511680388764,5.62385902390932
20,0.4,32,88.3604317744256,NA,115.815078769995,0.5,110.22460038938,0.5,117.610514980994,0.5,116.784142438384,0.5,117.241676932031,0.5,116.424618453269,0.5,117.836959058516,0.5,116.858442895772,0.5,0.103636363636364,0.088888888888889,-1.18589652772468,1.05281662013192,-0.383234036258415,-0.826372542609377,1.41234060524722,-0.3688380489629,0.433824442503365,7.61235866913596
20,0.4,33,87.4573378425784,NA,110.545147666951,0.5,108.83542205374,0.5,111.283324247257,0.5,110.768861484227,0.5,111.159843514214,0.5,110.424852798029,0.5,110.084393630317,0.5,109.708274088916,0.5,0.17578947368421,0.167,-0.858471449227267,-0.684467853910562,-1.45156942529802,-0.514462763029442,-0.340459167712737,-0.12348073304284,-0.716578709113591,1.24897157657657
20,0.4,34,87.0341257874078,NA,113.052350255035,0.5,111.122045056367,0.5,113.433243889894,0.5,117.461774332429,0.5,115.668218810219,0.5,114.464213338138,0.5,113.475609586132,0.5,115.820906640085,0.5,0.117209302325581,0.103636363636364,1.03096944824482,-3.98616474629746,0.152687829866707,4.02853044253558,-0.988603752006696,2.23497492032516,1.35669330194705,2.35356452976421
20,0.4,35,90.9743215335107,NA,116.572186095135,0.5,114.14849247393,0.5,117.856778307651,0.5,125.017681862503,0.5,118.796052853875,0.5,120.773669368929,0.5,122.437863791913,0.5,118.577706021526,0.5,0.158048780487805,0.148292682926829,2.91689106127718,-2.57981807059076,-0.2183468323488,7.16090355485197,1.66419442298402,0.939274546223473,-2.19596334740251,8.28937131798303
20,0.4,36,88.7369831411652,NA,110.126671593859,0.5,108.216398710837,0.5,112.154826606166,0.5,111.233151297715,0.5,110.984524143391,0.5,112.522342262238,0.5,111.79971399985,0.5,111.075687482455,0.5,0.12952380952381,0.088888888888889,0.367515656072015,0.566562702134405,0.0911633390646642,-0.921675308450901,-0.722628262388511,-1.17030246277567,-1.44665477978302,3.58331528901284
20,0.4,37,84.0844496872529,NA,107.337304833711,0.5,102.729519566796,0.5,106.316328251286,0.5,104.694928609472,0.5,107.463875857974,0.5,107.379938346341,0.5,106.067218334284,0.5,106.718543232765,0.5,0.232631578947368,0.156190476190476,1.06361009505548,1.37228972481113,-0.745332625208832,-1.62139964181348,-1.31272001205784,1.14754760668809,-0.661395113576219,3.33769876748762
20,0.4,38,84.9751390138024,NA,105.623799166012,0.5,101.51667534951,0.5,106.984392535537,0.5,106.761366922634,0.5,106.30236860713,0.5,107.125470884633,0.5,106.459259093345,0.5,106.823093313268,0.5,0.12952380952381,0.117209302325581,0.141078349096162,-0.302107829288175,0.520724706138495,-0.223025612903186,-0.666211791287523,-0.682023928406778,-0.302377571364445,4.94258374383556
20,0.4,39,79.7394309247993,NA,101.298873259509,0.5,98.5804302616752,0.5,102.191689683044,0.5,102.24246003239,0.5,100.985076864363,0.5,101.895707716432,0.5,102.160090873993,0.5,101.01448719278,0.5,0.117209302325581,0.103636363636364,-0.295981966612359,-0.0823691583973982,0.0294103284167306,0.0507703493461804,0.264383157561142,-1.20661281868074,-0.881220523651649,3.57966061231761
20,0.4,40,85.5857070255288,NA,107.823506530512,0.5,104.754189645779,0.5,108.748339141328,0.5,107.350028935744,0.5,108.38250800013,0.5,108.02583856755,0.5,106.569162098432,0.5,108.560174956759,0.5,0.103636363636364,0.231578947368421,-0.722500573778731,-0.780866837312246,0.177666956629409,-1.39831020558385,-1.45667646911737,-0.365831141198555,0.534336389209585,1.81497245265334
20,0.4,41,88.839693879905,NA,118.164287319212,0.5,117.938572614128,0.5,118.679855399409,0.5,117.694422270376,0.5,117.512744777389,0.5,117.530177138767,0.5,119.593142818503,0.5,119.338996296394,0.5,0.111818181818182,0.0730434782608695,-1.14967826064171,1.89872054812689,1.82625151900497,-0.985433129033424,2.06296567973517,-1.16711062201992,1.80881915762676,1.65457020437495
20,0.4,42,88.529987696364,NA,118.380607432857,0.5,115.734060424249,0.5,121.0165591649,0.5,119.390812676686,0.5,120.286285612317,0.5,119.929842181469,0.5,121.225494105123,0.5,119.905038557663,0.5,0.103636363636364,0.088888888888889,-1.08671698343025,1.83468142843648,-0.381247054654182,-1.62574648821354,1.2956519236532,-0.730273552582389,-0.0248036238063207,5.49143368087307
20,0.4,43,84.3741328810526,NA,106.913381309927,0.5,105.071254829493,0.5,107.683621195201,0.5,107.458620479515,0.5,106.945483257541,0.5,107.784059856491,0.5,108.217405390524,0.5,107.263697140369,0.5,0.140487804878049,0.117209302325581,0.100438661290298,0.758784911009187,0.318213882828033,-0.225000715686519,0.43334553403237,-0.738137937659829,-0.520362716122094,3.14615056103051
